pair_id,section,section_word,sentence1,sentence2,target_word,target_key,label_raw,label,sense_id_1,sense_id_2,label_corrected,pair_source
pair_0583,,,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,2,3.0,0,synthetic_examples
pair_0584,,,ಕಿರಿಯ ಪದ ತೃಪ್ತ ವೈತನಿಕ.,ಕಿರಿಯ ವಯಸ್ಸು ಅಮೂಲ್ಯ.,ಕಿರಿಯ,ಕಿರಿಯ,0,0,3,2.0,0,synthetic_examples
pair_0585,,,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,1.0,0,synthetic_examples
pair_0586,,,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,2.0,0,synthetic_examples
pair_0587,,,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,1.0,0,synthetic_examples
pair_0588,,,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,2.0,0,synthetic_examples
pair_0589,,,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,1.0,0,synthetic_examples
pair_0590,,,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,2.0,0,synthetic_examples
pair_0591,,,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,1.0,0,synthetic_examples
pair_0592,,,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,3.0,0,synthetic_examples
pair_0593,,,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,1.0,0,synthetic_examples
pair_0594,,,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,3.0,0,synthetic_examples
pair_0595,,,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಪರೋಪಕಾರಿ ಉದ್ದೇಶದಿಂದ ಕೂಲಿ ಮಾಡುತ್ತೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,1.0,0,synthetic_examples
pair_0596,,,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,3.0,0,synthetic_examples
pair_0597,,,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಕೂಲಿ,ಕೂಲಿ,0,0,1,3.0,0,synthetic_examples
pair_0598,,,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ನೋವಿನಿಂದ ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,1.0,0,synthetic_examples
pair_0599,,,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,3.0,0,synthetic_examples
pair_0600,,,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,2.0,0,synthetic_examples
pair_0601,,,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,3.0,0,synthetic_examples
pair_0602,,,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಮಗುವನ್ನು ಕೂಲಿ ಮಾಡಿ.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,2.0,0,synthetic_examples
pair_0603,,,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,3.0,0,synthetic_examples
pair_0604,,,ಪಾರ್ಟಿಗೆ ಮಹತ್ತರ ಕೂಲಿ ಮಾಡಿದೆ.,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,2.0,0,synthetic_examples
pair_0605,,,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ಕೂಲಿ,ಕೂಲಿ,0,0,2,3.0,0,synthetic_examples
pair_0606,,,ನಿನ್ನ ಸ್ನೇಹಿತರನ್ನು ಕೂಲಿ ಮಾಡೋ.,ನನ್ನನ್ನು ಕೂಲಿ ಮಾಡಿದಾಳು.,ಕೂಲಿ,ಕೂಲಿ,0,0,3,2.0,0,synthetic_examples
pair_0607,,,ದೇವರಿಗೆ ಹೂವು ಕೊಡುವುದು ಸಂಪ್ರದಾಯ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,2,1.0,0,synthetic_examples
pair_0608,,,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಅತಿಥಿಗೆ ಆಸನ ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,1,2.0,0,synthetic_examples
pair_0609,,,ಅತಿಥಿಗೆ ಆಸನ ಕೊಡಿ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,2,1.0,0,synthetic_examples
pair_0610,,,ನನಗೆ ನೀರು ಕೊಡಿ.,ದೇವರಿಗೆ ಹೂವು ಕೊಡುವುದು ಸಂಪ್ರದಾಯ.,ಕೊಡು,ಕೊಡು,0,0,1,2.0,0,synthetic_examples
pair_0611,,,ದೇವರಿಗೆ ಹೂವು ಕೊಡುವುದು ಸಂಪ್ರದಾಯ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,2,1.0,0,synthetic_examples
pair_0612,,,ನನಗೆ ನೀರು ಕೊಡಿ.,ಅತಿಥಿಗೆ ಆಸನ ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,1,2.0,0,synthetic_examples
pair_0613,,,ಅತಿಥಿಗೆ ಆಸನ ಕೊಡಿ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,2,1.0,0,synthetic_examples
pair_0614,,,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ಕೊಡು,ಕೊಡು,0,0,1,3.0,0,synthetic_examples
pair_0615,,,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,3,1.0,0,synthetic_examples
pair_0616,,,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ತೊಡೆಯಿಂದ ಥಳಿ ಕೊಟ್ಟನಳೆ.,ಕೊಡು,ಕೊಡು,0,0,1,3.0,0,synthetic_examples
pair_0617,,,ತೊಡೆಯಿಂದ ಥಳಿ ಕೊಟ್ಟನಳೆ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,3,1.0,0,synthetic_examples
pair_0618,,,ನನಗೆ ನೀರು ಕೊಡಿ.,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ಕೊಡು,ಕೊಡು,0,0,1,3.0,0,synthetic_examples
pair_0619,,,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,3,1.0,0,synthetic_examples
pair_0620,,,ನನಗೆ ನೀರು ಕೊಡಿ.,ತೊಡೆಯಿಂದ ಥಳಿ ಕೊಟ್ಟನಳೆ.,ಕೊಡು,ಕೊಡು,0,0,1,3.0,0,synthetic_examples
pair_0621,,,ತೊಡೆಯಿಂದ ಥಳಿ ಕೊಟ್ಟನಳೆ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,3,1.0,0,synthetic_examples
pair_0622,,,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ಕೊಡು,ಕೊಡು,0,0,1,4.0,0,synthetic_examples
pair_0623,,,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,4,1.0,0,synthetic_examples
pair_0624,,,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕ್ಷೇತ್ರ ಸಂಪೂರ್ಣ ಫಸಲಿ ಕೊಡುತ್ತಿದೆ.,ಕೊಡು,ಕೊಡು,0,0,1,4.0,0,synthetic_examples
pair_0625,,,ಕ್ಷೇತ್ರ ಸಂಪೂರ್ಣ ಫಸಲಿ ಕೊಡುತ್ತಿದೆ.,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,4,1.0,0,synthetic_examples
pair_0626,,,ನನಗೆ ನೀರು ಕೊಡಿ.,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ಕೊಡು,ಕೊಡು,0,0,1,4.0,0,synthetic_examples
pair_0627,,,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,ಕೊಡು,0,0,4,1.0,0,synthetic_examples
