model,target_word,sentence,true_sense,cluster,ari
indicbert,ವಹಿಸು,ಸಂಕಟ ವಹಿಸುವುದು ಧೈರ್ಯದ ಲಕ್ಷಣ.,3,0,-0.2962962962962963
indicbert,ವಹಿಸು,ಹೊತ್ತುಕೊಂಡ ಮನೋವೇದನೆ ವಹಿಸಿ.,3,1,-0.2962962962962963
indicbert,ಸಾಕು,ಇಷ್ಟು ಸಾಕು.,1,1,0.07407407407407407
indicbert,ಸಾಕು,ಹಣ ಸಾಕುದೆ?,1,2,0.07407407407407407
indicbert,ಸಾಕು,ಹಸು ಸಾಕುವುದು ಅಸಾಧಾರಣ.,2,1,0.07407407407407407
indicbert,ಸಾಕು,ಗುರುಗಳನ್ನು ಸಾಕಿದೆ.,2,0,0.07407407407407407
indicbert,ಸಾಕು,ಈ ನೋವು ಸಾಕಲಾರೆ.,3,0,0.07407407407407407
indicbert,ಸಾಕು,ಹೆಚ್ಚು ಅವಮಾನ ಸಾಕಬಾರದು.,3,0,0.07407407407407407
indicbert,ಸಾಧಾರಣ,ಸಾಧಾರಣ ಕುಟುಂಬ ಬದುಕುತ್ತೆ.,1,0,-0.5
indicbert,ಸಾಧಾರಣ,ಸಾಧಾರಣ ಮನುಷ್ಯ ಅಸಾಧಾರಣ ಕಾರ್ಯ ಮಾಡಿದನು.,1,1,-0.5
indicbert,ಸಾಧಾರಣ,ಸಾಧಾರಣ ಚಿಂತನೆ ಸಕಲ ಜನಕ್ಕು ಅನ್ವಯ.,2,0,-0.5
indicbert,ಸಾಧಾರಣ,ಸಾಧಾರಣ ಸತ್ಯ ಪರಿವರ್ತಿತವಾಗಿದೆ.,2,1,-0.5
indicbert,ಹಸ್ತ,ತನ್ನ ಹಸ್ತ ಮೆರೆದುಕೊಂಡರು.,1,0,-0.08333333333333333
indicbert,ಹಸ್ತ,ಹಸ್ತ ತೊಳೆಯಿರಿ.,1,0,-0.08333333333333333
indicbert,ಹಸ್ತ,ಬಲಹಸ್ತ ಕಾಲಿದಾಗ ಶಸ್ತ್ರ ಸರಿಸಿ.,1,1,-0.08333333333333333
indicbert,ಹಸ್ತ,ಆನೆಯ ಹಸ್ತ ಅತ್ಯಂತ ಶಕ್ತಿಶಾಳಿ.,2,0,-0.08333333333333333
indicbert,ಹಸ್ತ,ಹಸ್ತದಿಂದ ನೀರು ಕುಡಿಯುತ್ತವೆ.,2,2,-0.08333333333333333
indicbert,ಹಸ್ತ,ಅವನ ಹಸ್ತ ತುಂಬಾ ಸುಂದರವಾಗಿದೆ.,3,0,-0.08333333333333333
indicbert,ಹಸ್ತ,ಈ ಗ್ರಂಥ ಶೇಷಾದ್ರಿಯ ಹಸ್ತದಿಂದ ಬರೆದಿದೆ.,3,2,-0.08333333333333333
indicbert,ಹಸ್ತ,ಸಭೆ ಅವನ ಹಸ್ತದಲ್ಲಿದೆ.,4,3,-0.08333333333333333
indicbert,ಹಸ್ತ,ಆ ಭೂಮಿ ನಿನ್ನ ಹಸ್ತದಲ್ಲಿದೆ.,4,2,-0.08333333333333333
indicbert,ಹಿರಿಯ,ಹಿರಿಯ ವ್ಯಕ್ತಿಯನ್ನು ಸಮ್ಮಾನಿಸಿ.,1,1,0.0
indicbert,ಹಿರಿಯ,ಹಿರಿಯ ಪತ್ನಿ ಶಾಂತಿಮತೆ.,1,0,0.0
indicbert,ಹಿರಿಯ,ಹಿರಿಯ ಅಧಿಕಾರಿ ನಿರ್ದೇಶನ ಮಾಡಿದರು.,2,1,0.0
indicbert,ಹಿರಿಯ,ಹಿರಿಯ ಪದ ಪ್ರಾಪ್ತನಾಗಿ.,2,1,0.0
indicbert,ಹೊಡೆ,ಮೇಜಿನ ಮೇಲೆ ಹೊಡೆಯಿರಿ.,1,0,0.16666666666666666
indicbert,ಹೊಡೆ,ದುರ್ಬಲ ಲೋಕದ ಬೇಡಿ ಹೊಡೆಯುವುದು.,1,1,0.16666666666666666
indicbert,ಹೊಡೆ,ಸರೀ ಪದಾರ್ಥವು ತೋಟದಲ್ಲಿ ಹೊಡೆದನು.,2,1,0.16666666666666666
indicbert,ಹೊಡೆ,ಗಂಡುಸಾಪು ಹೊಡೆಯಿರಿ.,2,0,0.16666666666666666
indicbert,ಹೊಡೆ,ಬೆಲ್ ಹೊಡೆಯಿರಿ.,3,2,0.16666666666666666
indicbert,ಹೊಡೆ,ಮಾಂತ್ರಿಕ ಘಂಟೆ ಹೊಡೆಯುತ್ತಾರೆ.,3,2,0.16666666666666666
indicbert,ಹೋಗು,ಪರೀಕ್ಷೆಗೆ ಹೋಗಿ.,1,1,-0.07692307692307693
indicbert,ಹೋಗು,ನನ್ನ ಕಾರು ಹೋಗುತ್ತಿದೆ.,1,2,-0.07692307692307693
indicbert,ಹೋಗು,"ಮುಂದೆ ಹೋಗಿ, ಜಾರುವುದು ಹೋಗುತ್ತೆ.",2,0,-0.07692307692307693
indicbert,ಹೋಗು,ಕೋಣೆಯಿಂದ ಹೋಗಿ.,2,1,-0.07692307692307693
indicbert,ಹೋಗು,ಅಲೋಕು ಹೋಗಿ.,3,1,-0.07692307692307693
indicbert,ಹೋಗು,ಸೂರ್ಯ ದಿಗಂತದ ಹೆಚ್ಚಿನ ಹೋಗಿ.,3,1,-0.07692307692307693
indicbert,ಹೋಗು,ದಿನ ಸರಿಸರಿ ಹೋಗುತ್ತಿದೆ.,4,3,-0.07692307692307693
indicbert,ಹೋಗು,ವರ್ಷ ಬೇಗ ಹೋದೆ.,4,1,-0.07692307692307693
