pair_id,target_word,pos,sentence1,sentence2,synset_1,synset_2,label,split
v2_00403,ಸಮಯ,noun,ನನಗೆ ಊಟಮಾಡುವುದಕ್ಕೂ ಸಮಯವಿಲ್ಲ/ನನ್ನ ಹೆಚ್ಚಿನ ಸಮಯ ನಿಮ್ಮ ಈ ಕೆಲಸದಲ್ಲಿಯೇ ಕಳೆದುಹೋಯಿತು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಸಾಧನೆಯ ರೂಪದಲ್ಲಿ ತಿಳಿಯಬಹುದಾದ ಆ ಸಮಯಾವಧಿ ಅದು ಯಾರ ನಿಂತ್ರಣದಲ್ಲಿಯೂ ಇಲ್ಲ,27588,27588,1,train
v2_00404,ಹೇಳು,verb,ಈ ಎರಡು ನಗರಗಳ ನಡುವೆ ಇರುವ ದೂರವನ್ನು ಕಿಲೋಮೀಟರ್ ನಲ್ಲಿ ನೀವು ಹೇಳುಲು ಆಗುವುದೆ.,ಹೇಳು ಕುರಿತು ಭೋದನೆ ಮಾಡುವುದು,27671,7302,0,train
v2_00405,ಬರು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಬರು ಎಂಬ ಪದದ ಅರ್ಥ ಕಾಲ ಅಥವಾ ಸಮಯ ಪ್ರಾರಂಭಿಸುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಬರು ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ಸ್ಥಾನದಿಂದ ಬಂದು ಇನ್ನೊಂದು ಸ್ಥಾನದಲ್ಲಿ ಉಪಸ್ಥಿತಿಯಾಗುವುದು,11881,3437,0,train
v2_00406,ದಂಡ,noun,ಗ್ರಂಥಾಲಯದಲ್ಲಿ ಹದಿನೈದು ದಿನದೊಳಗೆ ಪುಸ್ತಕವನ್ನು ಹಿಂದಿರುಗಿಸದಿದ್ದರೆ ಪ್ರತಿ ದಿನ ಒಂದು ರೂಪಾಯಿ ದಂಡ ಕಟ್ಟಬೇಕಾಗುತ್ತದೆ.,ದಂಡ ಕುರಿತು ಮರ ಮುಂತಾದವುಗಳಿಂದ ಮಾಡಿರುವ ಒಂದು ಪ್ರಕಾರದ ವಸ್ತುವನ್ನು ಯೋಗಿಗಳು ಕೈಯನ್ನು ಹಿಡಿಯಲು ಬಳಸುತ್ತಿದ್ದರು,35809,4247,0,train
v2_00407,ಕಟ್ಟು,noun,ಈ ಚಿತ್ರದ ಚೌಕಟ್ಟು ಆಕರ್ಷಕವಾಗಿದೆ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಚಿತ್ರ ಅಥವಾ ಪೋಟೋಗಳಿಗೆ ಅದರ ಸುತ್ತಲೂ ಕಟ್ಟುವ ಕಟ್ಟು,2588,2588,1,train
v2_00408,ಹರಡು,verb,ಹರಡು ಕುರಿತು ಹರಡಲಾಗಿರುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹರಡು ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ಸ್ಥಳದ ವಿಸ್ತಾರ ಎಲ್ಲಿಂದ ಎಲ್ಲಿಯವರೆಗೂ ಇದೆ ಎಂದು ಕಾಣುವ ಪ್ರಕ್ರಿಯೆ,13571,27832,0,train
v2_00409,ದಂಡ,noun,ಸಾರ್ವಜನಿಕ ಸ್ಥಳದಲ್ಲಿ ಧೂಮಪಾನವನ್ನು ಮಾಡಿದ ಕಾರಣ ಅವನು ದಂಡ/ಜುಲ್ಮಾನೆಯ ರೂಪದಲ್ಲಿ ನೂರು ರೂಪಾಯಿಗಳನ್ನು ಕೊಡಬೇಕಾಯಿತು.,ದಂಡದ ಒಂದು ಸಾಮಾನ್ಯ ಉದಾಹರಣೆಯೆಂದರೆ ಸಂಚಾರ ಕಾನೂನುಗಳ ಉಲ್ಲಂಘನೆಗಳಿಗಾಗಿ ಪಾವತಿಸಲಾದ ಹಣ,3500,3500,1,train
v2_00410,ಮಾಡು,verb,ಮಾಡು ಕುರಿತು ಯಾವುದೋ ಒಂದು ಲೋಹಕ್ಕೆ ಆಕಾರ ನೀಡು ಅಥವಾ ಉಪಯೋಗಿಸುವಂತೆ ಮಾಡು ಅಥವಾ ಸುಧಾರಣೆ ಅಥವಾ ಉನ್ನತವಾಗಿ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮಾಡು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ಲೋಹಕ್ಕೆ ಆಕಾರ ನೀಡು ಅಥವಾ ಉಪಯೋಗಿಸುವಂತೆ ಮಾಡು ಅಥವಾ ಸುಧಾರಣೆ ಅಥವಾ ಉನ್ನತವಾಗಿ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,27688,27688,1,train
v2_00411,ಆರಿಸು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ವಿದ್ಯುತ್ ಮೂಲಕ ಚಾಲನೆಗೊಂಡ ವಸ್ತುವನ್ನು ಆರಿಸಲು ಅಥವಾ ಉರಿಯದಂತೆ ಅಥವಾ ಬೆಳಕು ಬರದಂತೆ ಮಾಡವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಹೊತ್ತಿಕೊಂಡಿರುವ ಬೆಂಕಿಯನ್ನು ಆರಿಸುವುದು ಅಥವಾ ಶಾಂತಗೊಳಿಸುವುದು,23657,7300,0,train
v2_00412,ಗಂಟು,noun,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಂಟು ಎಂಬ ಪದದ ಅರ್ಥ ಬಟ್ಟೆ, ದಾರ ಮುಂತಾದವುಗಳು ಒಂದರೊಳಗೊಂದು ಬೆರೆತು ಬಿಡಿಸಲು ಕಷ್ಟವಾಗುವಷ್ಟು ಗಟ್ಟಿಯಾಗುವ ಹೆಣಿಗೆ",ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಂಟು ಎಂಬ ಪದದ ಅರ್ಥ ಶರೀರ ಭಾಗಗಳ ನಡುವಿನ ಸಂಧಿ ಅಥವಾ ಜೋಡಣೆಯಿಂದ ಬಗ್ಗಿಸುತ್ತದೆ ಅಥವಾ ಹೊರಳುವುದು,2050,5004,0,train
v2_00413,ಬರು,verb,ಸೋಮವಾರದಂದು ನಮ್ಮ ಹೊಸ ಕಾರು ಬರುತ್ತದೆ.,ಬರು ಕುರಿತು ಖರೀದಿಸುವುದರಿಂದ ಯಾವುದಾದರು ವಸ್ತು ಪ್ರಾಪ್ತಿಯಾಗು,11884,11884,1,train
v2_00414,ಸ್ಥಿರವಾದಂತಹ,adjective,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದಂತಹ ಎಂಬ ಪದದ ಅರ್ಥ ಚಂಚಲವಾಗದ ವ್ಯಕ್ತಿ,ಸ್ಥಿರವಾದಂತಹ ಕುರಿತು ಯಾವುದು ನಮ್ಮ ಪ್ರಸ್ತುತ ಅಥವಾ ವರ್ತಮಾನ ರೂಪ ಅಥವಾ ಸ್ಥಿತಿಯಲ್ಲಿದ್ದು ಅದನ್ನೇ ಮುಂದುವರೆಸಿಕೊಂಡು ಹೋಗುವ,2420,35365,0,train
v2_00415,ಸಮೂಹ,noun,"ಸಮೂಹ ಕುರಿತು ಪ್ರಾಚೀನ ಕಾಲದ ವಿದ್ವಾಂಸರುಗಳ, ಬ್ರಾಹ್ಮಣರುಗಳ ಸಭೆ ಇದನ್ನು ರಾಜ ಯಾವುದಾದರು ವಿಷಯದ ಬಗ್ಗೆ ತೀರ್ಮಾನವನ್ನು ತೆಗೆದು ಕೊಳ್ಳುವುದಕ್ಕೆ ಅಥವಾ ಚರ್ಚೆ ಮಾಡುವುದಕ್ಕೆ ಕರೆಯುತ್ತಿದ್ದನು",ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮೂಹ ಎಂಬ ಪದದ ಅರ್ಥ ದಟ್ಟಣೆ ಅಥವಾ ಗುಂಪು ಚಲಿಸುತ್ತಿದೆ ಅಥವಾ ಎಲ್ಲಿಗೋ ಹೋಗುತ್ತಿದೆ ಅಥವಾ ಬರುತ್ತಿದೆ,13289,28444,0,train
v2_00416,ರಕ್ಷಿಸು,verb,ರಕ್ಷಿಸು ಕುರಿತು ವಿಪತ್ತು ಅಥವಾ ಕಷ್ಟಕ್ಕೆ ಸಿಲುಕದಂತೆ ಮಾಡುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ರಕ್ಷಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ವಸ್ತುವನ್ನು ಇಡುವ ಕ್ರಿಯೆ,11506,9192,0,train
v2_00417,ಒಣಗಿದ,adjective,ರೈತನು ಒಣಗಿದ ಮರದ ಬುಡವನ್ನು ಕಡಿಯುತ್ತಿದ್ದಾನೆ.,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಒಣಗಿದ ಎಂಬ ಪದದ ಅರ್ಥ ಎಲೆ, ಹೂವುಗಳಿಲ್ಲದ, ಬೋಳಾದಂತಹ",5795,5795,1,train
v2_00418,ಸಮೂಹ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮೂಹ ಎಂಬ ಪದದ ಅರ್ಥ ಜೀವ ವಿಜ್ಞಾನದಲ್ಲಿ ಸಜೀವಿಗಳ ದೊಡ್ಡ ಐದು ವಿಭಾಗ ಅಥವಾ ಸಜೀವಿಗಳ ತುಂಬಾ ಎತ್ತರದ ಸ್ತರದ ಮೇಲೆ ಮಾಡುವ ವರ್ಗೀಕರಣ,ಸಮೂಹ ಕುರಿತು ಯಾವುದಾದರು ಕಾರ್ಯ ಅಥವಾ ಉದ್ದೇಶದ ಸಿದ್ಧಿಗಾಗಿ ಕೂಡಿರುವ ಜನರ ಸಮೂಹ,26689,4077,0,train
v2_00419,ಆರಿಸು,verb,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಅಕ್ಕಿಯಲ್ಲಿರುವ ಕಸ, ಕಡ್ಡಿಯನ್ನು ಆರಿಸಿ ಅದನ್ನು ಸ್ವಚ್ಛ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ",ಈ ವಾಕ್ಯದಲ್ಲಿ ಆರಿಸು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತು ಇತ್ಯಾದಿಗಳ ಬಿಸಿಯನ್ನು ಕಡಿಮೆ ಮಾಡುವುದು ಅಥವಾ ಅರಿಸುವುದು ಅಥವಾ ಅದನ್ನು ತಣ್ಣಗಾಗಿಸುವ ಪ್ರಕ್ರಿಯೆ,12772,36419,0,train
v2_00420,ಹೇಳು,verb,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ನೆನಪಿನ ಶಕ್ತಿಯಿಂದ ಅಥವಾ ಪುಸ್ತಕದಿಂದ ಯಾರೋ ಒಬ್ಬರಿಗೆ ಕೇಳಿಸುವಂತೆ ಮಂತ್ರ, ಕವಿತೆ ಮುಂತಾದವುಗಳನ್ನು ಹೇಳುವ ಪ್ರಕ್ರಿಯೆ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೇಳು ಎಂಬ ಪದದ ಅರ್ಥ ಗಿಳಿ, ಮೈನಾ ಮುಂತಾದ ಪಕ್ಷಿ ಮನುಷ್ಯನ ಮಾತನ್ನು ಕಲಿಸುವ ಪ್ರಕ್ರಿಯೆ",11728,13942,0,train
v2_00421,ಮುರಿ,verb,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುರಿ ಎಂಬ ಪದದ ಅರ್ಥ ರೂಪಾಯಿ, ಪೈಸೆ ಮೊದಲಾದವುಗಳನ್ನು ಮುರಿಯುವುದು ಅಥವಾ ಚಿಲ್ಲರೆ ಮಾಡಿಸುವ ಪ್ರಕ್ರಿಯೆ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುರಿ ಎಂಬ ಪದದ ಅರ್ಥ ರೂಪಾಯಿ, ನೋಟು ಇತ್ಯಾದಿಗಳನ್ನು ಸಣ್ಣ ನಾಣ್ಯ ರೂಗಾಗಲಿ ಪರಿವರ್ತಿಸುವ ಪ್ರಕ್ರಿಯೆ",12523,18273,0,train
v2_00422,ಸಮಯ,noun,ನನ್ನ ಕೆಲಸದ ನಡುವೆ ಅಲ್ಲಿಗೆ ಹೊಗಲು ನನಗೆ ಸಮಯವಿಲ್ಲ.,ಸಮಯ ಕುರಿತು ಯಾವುದಾದರೂ ಕೆಲಸ ಕಾರ್ಯಗಳನ್ನು ಮಾಡುವ ನಿರ್ದಿಷ್ಠ ಸಮಯ,1459,1459,1,train
v2_00423,ದಂಡ,noun,ದಂಡ ಕುರಿತು ದಪ್ಪ ಮತ್ತು ಉದ್ಧವಾದ ಕೋಲು,ದಂಡ ಕುರಿತು ಒಂದು ಪ್ರಕಾರದ ವ್ಯಾಯಾಮ ಅದು ಕೈಯಿಯ ತೋಳು/ರಡ್ಡೆಯ ಬಲದಿಂದ ಬೋರಲು ಬಿದ್ದು ಮಾಡುವ ವ್ಯಾಯಾಮ,5821,6073,0,train
v2_00424,ಹಗ್ಗ,noun,ಅವನು ಹಗ್ಗವನ್ನು ಎಳೆದುಕೊಂಡು ಬಾವಿಯ ಒಳಗೆ ಇಳಿದುಬಿಟ್ಟ.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ದಪ್ಪ ಹಗ್ಗ,7178,7178,1,train
v2_00425,ಕಠಿಣವಾದ,adjective,ಕಠಿಣವಾದ ಕುರಿತು ಯಾವುದೋ ಸುಲಭವಿಲ್ಲ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಕಠಿಣವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಸುಲಭವಿಲ್ಲ,11241,11241,1,train
v2_00426,ಹಾಕು,verb,ಹಾಕು ಕುರಿತು ಯಾವುದೇ ವಸ್ತುಗಳನ್ನು ಕೆಳಗೆ ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಕು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವಸ್ತುಗಳನ್ನು ಕೆಳಗೆ ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,13911,13911,1,train
v2_00427,ಆಗು,verb,"ಆಗು ಕುರಿತು ಚಿಂತೆ, ಹುಷಾರಿಲ್ಲದ ಕಾರಣದಿಂದಾಗಿ ಶರೀರ ಕೃಷವಾಗುವುದು ಅಥವಾ ಯಾರಾದರೂ ಸಾಯುವುದು",ಆಗು ಕುರಿತು ವರ್ತಮಾನದ ಸ್ಥಿತಿಯಲ್ಲಿ ಅಂತರ ತರುವ ಅಥವಾ ಮೇಲು-ಕೀಳು ಬೇದ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,12174,27519,0,train
v2_00428,ಮುಚ್ಚು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುಚ್ಚು ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ವಸ್ತು ಒಳಗಿನಿಂದ ಹೊರಗೆ ಅಥವಾ ಹೊರಗಿನಿಂದ ಒಳಗೆ ಹೋಗದಂತೆ ಮಾಡುವ ಅಥವಾ ಅದರ ಉಪಯೋಗವಾಗದಂತೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಮುಚ್ಚು ಕುರಿತು ಕಣ್ಣು ತಪ್ಪಿಸು ಅಥವಾ ಇನ್ನೊಬ್ಬರ ದೃಷ್ಟಿಯಿಂದ ತಪ್ಪಿಸುವುದು,32634,5275,0,train
v2_00429,ಗಟ್ಟಿಯಾದ,adjective,ಮಕ್ಕಳು ಗಟ್ಟಿಯಾದ ಸ್ವರದಲ್ಲಿ ಹಾಡುತ್ತಿದ್ದಾರೆ.,ಗಟ್ಟಿಯಾದ ಕುರಿತು ಮಾಮೂಲಿಗಿಂತ ಸ್ವಲ್ಪ ಜೋರಾದ,6010,6010,1,train
v2_00430,ಹೊಡೆ,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಏಟನ್ನು ಕೊಟ್ಟು ಭೇದಿಸುವ ಅಥವಾ ನುಗ್ಗುವ ಪ್ರಕ್ರಿಯೆ,ನಾವು ಎರಡು ಗೋಲ್ ಹೊಡೆದೆವು.,13501,26693,0,train
v2_00431,ಆಗು,verb,ಮನೋಜ್ ಅವರು ಸಂಬಂಧದಲ್ಲಿ ನನಗೆ ಚಿಕ್ಕಪ್ಪ ಆಗುತ್ತಾರೆ.,ಆಗು ಕುರಿತು ರೂಪವನ್ನು ನೀಡುವುದು,11582,7132,0,train
v2_00432,ಹಗ್ಗ,noun,ಹಗ್ಗ ಕುರಿತು ಒಂದು ತರಹದ ದಪ್ಪ ಹಗ್ಗ ಭಾರವಾದ ಸಮಾನುಗಳನ್ನು ಕಟ್ಟುವ ಕೆಲಸಕ್ಕೆ ಬರುವುದು,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಒಂದು ತರಹದ ದಪ್ಪ ಹಗ್ಗ ಭಾರವಾದ ಸಮಾನುಗಳನ್ನು ಕಟ್ಟುವ ಕೆಲಸಕ್ಕೆ ಬರುವುದು,7969,7969,1,train
v2_00433,ಹಾನಿ,noun,ಈ ವ್ಯಾಪಾರದಲ್ಲಿ ನನಗೆ ಬರೀ ಹಾನಿ ಸಂಭವಿಸಿತು.,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೇ ವ್ಯಾಪಾರದಲ್ಲಿ ಆಗುವ ನಷ್ಟ,2246,2246,1,train
v2_00434,ಹಗ್ಗ,noun,ಹಗ್ಗ ಕುರಿತು ಬಾವಿಯಿಂದ ನೀರು ತುಂಬಿದ ಬಿಂದುಗೆಯನ್ನು ಎಳೆಯಲು ಬಳಸುವ ಹಗ್ಗ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಗ್ಗ ಎಂಬ ಪದದ ಅರ್ಥ ಬಾವಿಯಿಂದ ನೀರು ತುಂಬಿದ ಬಿಂದುಗೆಯನ್ನು ಎಳೆಯಲು ಬಳಸುವ ಹಗ್ಗ,7203,7203,1,train
v2_00435,ಸ್ಥಿರವಾದ,adjective,ಸ್ಥಿರವಾದ ಕುರಿತು ತುಂಬಾ ದಿನಗಳವರೆವಿಗೂ ಉಳಿಯುವಂತಹ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸ್ಥಿರವಾದ ಎಂಬ ಪದದ ಅರ್ಥ ಸ್ವಂತವಾಗಿ ಇಟ್ಟುಕೊಳ್ಳಲು ಯೋಗ್ಯವಾದ,15505,31274,0,train
v2_00436,ಹೊಡೆ,verb,ತಬಲದ ಮೇಲೆ ಪೌಡರ್ ನನ್ನು ಹಾಕಿ ಅದನ್ನು ದುಂಡಾದ ಕಲ್ಲಿನಿಂದ ಹೊಡೆಯುತ್ತಾರೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹೊಡೆ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ನಿಂತಿರುವ ವಸ್ತುವನ್ನು ಇನ್ನೊಂದು ವಸ್ತುವಿನ ಜೊತೆ ಸೇರಿಸುವ ಅಥವಾ ಅದನ್ನು ಉಜ್ಜಿ ಹೊಳೆಯುವಂತೆ ಅಥವಾ ಸಣ್ಣದಾಗಿ ಆಗುವ ಹಾಗೆ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,38062,38062,1,train
v2_00437,ದುಃಖ,noun,ದುಃಖ ಕುರಿತು ಇನ್ನೊಬ್ಬರಿಂದ ಬಂದೊದಗುವಂತಹ ಹಾನಿ,ಈ ವಾಕ್ಯದಲ್ಲಿ ದುಃಖ ಎಂಬ ಪದದ ಅರ್ಥ ಇನ್ನೊಬ್ಬರಿಂದ ಬಂದೊದಗುವಂತಹ ಹಾನಿ,11624,11624,1,train
v2_00438,ಪೆಟ್ಟು,noun,"ಪೆಟ್ಟು ಕುರಿತು ಬಲ-ಪರೀಕ್ಷೆ, ಮನಸ್ಸಿಗೆ ಆನಂದ, ವ್ಯಾಯಾಮ ಇತ್ಯಾದಿಗಳಿಗಾಗಿ ಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಪರಸ್ಪರ ಹಣೆ ಅಥವಾ ತಲೆಯಿಂದ ಒಬ್ಬರನ್ನೊಬ್ಬರು ಆಘಾತ ಮಾಡುತ್ತಾ ಅಥವಾ ನೂಕುತ್ತಾ ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಪೆಟ್ಟು ಎಂಬ ಪದದ ಅರ್ಥ ಬಲ-ಪರೀಕ್ಷೆ, ಮನಸ್ಸಿಗೆ ಆನಂದ, ವ್ಯಾಯಾಮ ಇತ್ಯಾದಿಗಳಿಗಾಗಿ ಇಬ್ಬರು ವ್ಯಕ್ತಿಗಳು ಪರಸ್ಪರ ಹಣೆ ಅಥವಾ ತಲೆಯಿಂದ ಒಬ್ಬರನ್ನೊಬ್ಬರು ಆಘಾತ ಮಾಡುತ್ತಾ ಅಥವಾ ನೂಕುತ್ತಾ ಮಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ",36716,36716,1,train
v2_00439,ಮಾಡು,verb,ಮಾಡು ಕುರಿತು ಉನ್ನತಿ ಅಥವಾ ಅವನತಿಯಲ್ಲು ಸಹಾಯ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆ,ಮಾಡು ಕುರಿತು ಯಾವುದೇ ಕೆಲಸವನ್ನು ಆರಂಭಿಸಿ ಮುಗಿಸುವವರೆಗಿನ ಕ್ರಿಯೆ,27523,4115,0,train
v2_00440,ಗಂಟು,noun,"ಗಂಟು ಕುರಿತು ಪಾದದರಿಂದ ತಲೆಯವರೆಗೆ ಮತ್ತು ಕಣೆಗಾಲು/ಮೀನಕಂಡದ ಕೆಳಗೆ ಇರುವಂತಹ ಎಲಬುಗಳ ಗಂಟು, ಗ್ರಂಥಿ","ಈ ವಾಕ್ಯದಲ್ಲಿ ಗಂಟು ಎಂಬ ಪದದ ಅರ್ಥ ಪಾದದರಿಂದ ತಲೆಯವರೆಗೆ ಮತ್ತು ಕಣೆಗಾಲು/ಮೀನಕಂಡದ ಕೆಳಗೆ ಇರುವಂತಹ ಎಲಬುಗಳ ಗಂಟು, ಗ್ರಂಥಿ",8899,8899,1,train
v2_00441,ಶಕ್ತಿ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಶಕ್ತಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದನ್ನಾದರೂ ಸಹಿಸಿಕೊಳ್ಳುವ ಅಥವಾ ಧಾರಣ ಮಾಡಿಕೊಳ್ಳಲು ಇರುವ ಶಕ್ತಿ,ಶಕ್ತಿ ಕುರಿತು ಬಲ/ಶಕ್ತಿಯನ್ನು ಹೆಚ್ಚಿಸಿಕೊಳ್ಳುವ ಉದ್ದೇಶದಿಂದ ಮಾಡುವಂತಹ ಶಾರೀರಿಕವಾದ ಶ್ರಮ,1971,5939,0,train
v2_00442,ತೆಗೆ,verb,"ಯಾರೋ ಬಂದಿದ್ದಾರೇ, ಬಾಗಿಲನ್ನು ತೆಗೆ.",ಮಗು ಸ್ನಾನ ಮಾಡುವುದಕ್ಕಾಗಿ ತನ್ನ ಬಟ್ಟೆಯನ್ನು ತೆಗೆಯಿತು.,10852,11317,0,train
v2_00443,ಹಾನಿ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಹವಮಾನದ ವೈಪರಿತ್ಯದಿಂದ ಆಗುವ ಪರಿವರ್ತನೆಯಲ್ಲಿ ವಸ್ತು ಮುಂತಾದವುಗಳು ಕೆಟ್ಟು ಹೋಗುವುದು,"ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾನಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದಾದರು ವಸ್ತು, ಪರಿಸ್ಥಿತಿ ಮೊದಲಾದವುಗಳ ಹಿಡಿತ ಅಥವಾ ಹೊಡೆತಕ್ಕೆ ಸಿಕ್ಕಿಕೊಳುವ ಕ್ರಿಯೆ",10390,11534,0,train
v2_00444,ಮುರಿ,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಮುರಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದೋ ಒಂದು ಭಿನ್ನವಾಗುವ ಅಥವಾ ಭೇರೆಯಾಗುವ ಪ್ರಕ್ರಿಯೆ,ಮುರಿ ಕುರಿತು ಯಾವುದೋ ಒಂದು ಹರಿದುಹೋಗಿರುವುದರಿಂದ ಅದರ ಒಳಗಿರುವ ಎಲ್ಲವು ಹೊರಗೆ ಕಾಣುತ್ತಿದೆ,12516,1861,0,train
v2_00445,ಶಕ್ತಿ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಶಕ್ತಿ ಎಂಬ ಪದದ ಅರ್ಥ ಯಾವುದನ್ನಾದರೂ ಸಹಿಸಿಕೊಳ್ಳುವ ಅಥವಾ ಧಾರಣ ಮಾಡಿಕೊಳ್ಳಲು ಇರುವ ಶಕ್ತಿ,ಶಕ್ತಿ ಕುರಿತು ಯಾವುದೋ ಒಂದನ್ನು ಮಾಡಲು ಇರುವ ಸಾಮರ್ಥ್ಯ,1971,21003,0,train
v2_00446,ಸಮಯ,noun,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ (ವ್ಯಾಕರಣದಲ್ಲಿ) ಕ್ರಿಯೆಯ ರೂಪದಿಂದ ಆಗುವ ಅಥವಾ ಮಾಡುವ ಸಮಯದ ಜ್ಞಾನವಾಗಿರುತ್ತದೆ,ಈ ವಾಕ್ಯದಲ್ಲಿ ಸಮಯ ಎಂಬ ಪದದ ಅರ್ಥ ಪೂರ್ತಿ ಹಗಲು-ರಾತ್ರಿಯ ಎಂಟನೇ ಭಾಗ,25495,633,0,train
v2_00447,ಹಾಕು,verb,ಈ ವಾಕ್ಯದಲ್ಲಿ ಹಾಕು ಎಂಬ ಪದದ ಅರ್ಥ ಕನ್ನಡಕ ಧರಿಸುವ ಪ್ರಕ್ರಿಯೆ,ಹಾಕು ಕುರಿತು ಎಲ್ಲರಿಗೂ ಯಾವುದೋ ಒಂದನ್ನು ತಂದು ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ,11600,9553,0,train
